order_id,customer_name,region,product,order_date,quantity,unit_price,currency,status
ORD104156,Sanofi,,Gas Valve,2023-05-14,,unknown,usd,Cancelled
ORD102107,Vinci,NA,Wind Turbine,2024-03-10,-5,unknown,USD,delivered
ORD101220,,EU,Wind Turbine,2024-11-22,ten,unknown,USD,Cancelled
ORD107171,edf,,Concrete Mix,2023-02-27,50,0,EUR,delivered
ORD102348,Air Liquide,apac,solar panel,2023-06-13,,unknown,,Pending
ORD100408,,EUROPE,Solar Panel,32/13/2023,,-20,,delivered
ORD105202,VINCI ,EUROPE,Medical Kit,2023-08-19,,0,usd,
ORD104162,,EU,Medical Kit,2024-11-13,100,-20,,delivered
ORD101513,EDF,NA,Gas Valve,2023-11-14,ten,,EUR,Cancelled
ORD108556,Total Energies,North America,Medical Kit,32/13/2023,100,-20,usd,Pending
ORD104246,Vinci,NA,Concrete Mix,2023-01-02,100,unknown,,Cancelled
ORD102145,Sanofi,EU,Concrete Mix,32/13/2023,20,,USD,
ORD105292,,Europe,Solar Panel,2023-11-18,10,unknown,USD,Delivered
ORD104561,Sanofi,APAC,Wind Turbine,2024-10-20,10,-20,EUR,delivered
ORD106912,Bouygues,North America,Concrete Mix,2023-02-28,50,-20,USD,
ORD107236,Vinci,,Wind Turbine,2024-05-25,20,0,usd,
ORD107480,edf,EU,Concrete Mix,2024-07-21,20,999.99,eur,PENDING
ORD103160,Total Energies,apac,Concrete Mix,2023-08-15,ten,250.0,EUR,
ORD105606,Air Liquide,,Medical Kit,2023-07-20,20,,usd,delivered
ORD109223,Total Energies,EUROPE,Solar Panel,2023-05-23,10,999.99,usd,Pending
ORD108530,Sanofi,APAC,Gas Valve,2023-11-21,,,,delivered
ORD105649,Vinci,EU,solar panel,2023-03-24,20,250.0,,Pending
ORD108199,VINCI ,EUROPE,Wind Turbine,2023-12-26,100,unknown,EUR,Cancelled
ORD105769,Air Liquide,NA,Concrete Mix,2023-11-11,ten,-20,USD,Pending
ORD108747,EDF,Europe,solar panel,2024-08-03,,unknown,eur,Cancelled
ORD105839,Air Liquide,Europe,Solar Panel,2024-02-22,-5,unknown,EUR,Pending
ORD103528,sanofi,NA,solar panel,2024-05-19,,0,eur,Pending
ORD105007,,EU,Solar Panel,2023-10-18,ten,,EUR,PENDING
ORD107365,sanofi,North America,Solar Panel,2024-10-18,-5,100.5,eur,Delivered
ORD103666,EDF,apac,Concrete Mix,2024-08-09,ten,,usd,
ORD103145,Bouygues,apac,Wind Turbine,2024-07-21,ten,unknown,EUR,Delivered
ORD105378,VINCI ,EUROPE,Gas Valve,2023-11-02,ten,unknown,eur,PENDING
ORD109627,Total Energies,EUROPE,Solar Panel,2023-04-06,100,0,USD,Delivered
ORD101775,,,solar panel,32/13/2023,100,-20,eur,Pending
ORD101498,Vinci,,Wind Turbine,2024-09-05,-5,,eur,
ORD101479,,North America,Solar Panel,2024-02-19,20,250.0,USD,delivered
ORD106120,Total Energies,apac,Gas Valve,2024-11-03,50,0,eur,Pending
ORD100713,Sanofi,North America,Gas Valve,2023-10-02,,250.0,usd,PENDING
ORD107815,VINCI ,EU,Gas Valve,2023-04-11,ten,100.5,,delivered
ORD106717,Total Energies,EU,Concrete Mix,2024-07-25,,-20,EUR,Cancelled
ORD101662,Bouygues,EU,Solar Panel,2024-10-01,100,,EUR,PENDING
ORD103798,Vinci,APAC,Medical Kit,2023-09-04,20,999.99,USD,Delivered
ORD104089,edf,Europe,solar panel,2024-05-26,10,unknown,eur,Cancelled
ORD104978,Sanofi,Europe,Solar Panel,2023-01-08,10,-20,usd,PENDING
ORD108696,VINCI ,,Gas Valve,2023-06-13,10,100.5,USD,Delivered
ORD105183,Total Energies,apac,Solar Panel,32/13/2023,100,-20,EUR,
ORD103946,EDF,NA,Solar Panel,2024-07-14,-5,unknown,eur,Cancelled
ORD106584,Total Energies,EUROPE,Wind Turbine,2023-02-22,ten,100.5,usd,delivered
ORD100745,edf,APAC,Solar Panel,2023-10-07,20,unknown,eur,Pending
ORD107573,edf,EUROPE,solar panel,32/13/2023,50,250.0,EUR,Cancelled
ORD100710,Air Liquide,NA,Medical Kit,2023-08-19,,,eur,delivered
ORD100379,EDF,Europe,Solar Panel,2024-01-26,100,unknown,eur,Delivered
ORD106384,EDF,APAC,Medical Kit,2023-12-22,50,-20,EUR,delivered
ORD103127,edf,apac,Solar Panel,2023-08-07,,unknown,eur,Cancelled
ORD109036,Total Energies,apac,Wind Turbine,2024-05-07,100,,eur,
ORD107440,edf,NA,Concrete Mix,2023-12-25,,-20,usd,PENDING
ORD109398,Air Liquide,apac,Wind Turbine,2023-01-05,,100.5,usd,Delivered
ORD109700,Air Liquide,APAC,Gas Valve,32/13/2023,50,0,,Cancelled
ORD108457,edf,North America,solar panel,32/13/2023,10,250.0,USD,
ORD104661,sanofi,EUROPE,Concrete Mix,2023-01-23,10,999.99,EUR,PENDING
ORD104791,VINCI ,APAC,Wind Turbine,2023-12-29,100,unknown,usd,delivered
ORD105852,edf,NA,Solar Panel,2024-01-29,20,unknown,,Cancelled
ORD106942,sanofi,EUROPE,Wind Turbine,2023-06-26,100,100.5,USD,PENDING
ORD109606,Air Liquide,,Wind Turbine,32/13/2023,100,unknown,usd,PENDING
ORD105013,Bouygues,EU,Solar Panel,2024-05-04,100,unknown,USD,Pending
ORD101313,sanofi,APAC,solar panel,2024-05-07,100,-20,,Cancelled
ORD104614,edf,APAC,Medical Kit,2023-04-19,-5,999.99,,Pending
ORD109495,,,Solar Panel,2024-09-05,-5,,USD,
ORD104598,sanofi,EUROPE,Gas Valve,2024-04-14,,,EUR,Cancelled
ORD109048,edf,NA,Concrete Mix,32/13/2023,,100.5,,PENDING
ORD108683,Air Liquide,EU,solar panel,2024-10-05,20,-20,eur,delivered
ORD101285,VINCI ,North America,Gas Valve,32/13/2023,,100.5,,Delivered
ORD104553,edf,apac,Medical Kit,2024-05-02,50,250.0,usd,
ORD106330,EDF,North America,Solar Panel,2024-05-11,20,0,,Delivered
ORD101349,Vinci,North America,Gas Valve,2023-02-02,,999.99,eur,Delivered
ORD109279,Bouygues,Europe,solar panel,2023-08-10,,-20,usd,Pending
ORD102689,Bouygues,EUROPE,Medical Kit,2023-02-26,ten,999.99,EUR,Cancelled
ORD107116,Bouygues,apac,Wind Turbine,32/13/2023,ten,100.5,EUR,Pending
ORD104210,EDF,EUROPE,Solar Panel,2024-07-30,100,unknown,,Pending
ORD100427,Sanofi,apac,Gas Valve,2024-07-26,50,-20,usd,Pending
ORD100653,EDF,North America,Gas Valve,2023-05-01,ten,,,Pending
ORD108262,EDF,Europe,solar panel,2024-02-19,100,,eur,Cancelled
ORD105577,Bouygues,NA,solar panel,2023-11-10,,-20,usd,Cancelled
ORD108048,edf,EU,Concrete Mix,2023-06-24,50,unknown,,Delivered
ORD104890,,Europe,Concrete Mix,2024-06-22,20,250.0,,Cancelled
ORD105411,edf,,Gas Valve,2024-09-16,10,999.99,,Cancelled
ORD104930,Air Liquide,North America,Concrete Mix,2024-03-05,-5,,,PENDING
ORD107999,Total Energies,apac,Concrete Mix,2024-05-21,ten,999.99,eur,PENDING
ORD107157,Total Energies,NA,Solar Panel,2024-02-09,10,0,,delivered
ORD103078,edf,APAC,Wind Turbine,2024-11-08,,,eur,PENDING
ORD106571,edf,EU,Wind Turbine,2024-05-28,20,999.99,USD,Pending
ORD100611,edf,EUROPE,Solar Panel,2023-12-11,,100.5,USD,Pending
ORD107625,Bouygues,Europe,Wind Turbine,2023-10-29,ten,0,EUR,PENDING
ORD108295,Bouygues,EU,Medical Kit,2023-04-30,20,,eur,delivered
ORD108833,sanofi,APAC,Wind Turbine,2023-11-16,20,100.5,USD,delivered
ORD106329,Sanofi,NA,Gas Valve,2023-03-03,ten,0,,PENDING
ORD105121,VINCI ,North America,Medical Kit,2024-11-29,,999.99,eur,Pending
ORD108370,VINCI ,APAC,Concrete Mix,32/13/2023,50,,usd,delivered
ORD101118,sanofi,North America,Wind Turbine,2024-03-04,100,-20,EUR,Delivered
ORD100554,Sanofi,,Gas Valve,2024-02-07,100,999.99,usd,PENDING
ORD109446,Bouygues,apac,solar panel,2023-07-27,50,unknown,USD,Delivered
ORD100511,EDF,EU,Solar Panel,2024-03-10,20,999.99,eur,Cancelled
ORD107290,Sanofi,apac,Wind Turbine,2024-08-24,50,-20,USD,delivered
ORD104533,Sanofi,North America,Wind Turbine,2023-01-02,20,unknown,USD,Cancelled
ORD100967,VINCI ,APAC,Concrete Mix,2023-12-18,50,100.5,,Cancelled
ORD102288,Air Liquide,apac,Concrete Mix,2024-02-24,50,100.5,USD,
ORD108421,Bouygues,apac,Medical Kit,2023-07-03,ten,250.0,EUR,Cancelled
ORD102020,,Europe,solar panel,2023-09-08,100,0,usd,Cancelled
ORD107050,VINCI ,Europe,Concrete Mix,2024-08-22,10,0,eur,Pending
ORD106615,VINCI ,NA,Concrete Mix,2024-04-14,20,999.99,eur,PENDING
ORD106586,edf,APAC,Medical Kit,2024-02-14,ten,0,EUR,Delivered
ORD106181,,APAC,Medical Kit,2024-09-03,,100.5,EUR,Delivered
ORD104393,Air Liquide,apac,Solar Panel,32/13/2023,,0,USD,Delivered
ORD104429,Total Energies,EUROPE,Concrete Mix,2024-08-30,20,0,EUR,Cancelled
ORD106927,Bouygues,Europe,Gas Valve,2023-08-11,,,,Cancelled
ORD109112,edf,North America,Wind Turbine,2024-10-29,-5,100.5,usd,Delivered
ORD108652,Vinci,Europe,solar panel,2024-02-11,20,250.0,USD,delivered
ORD106275,EDF,EUROPE,Wind Turbine,2024-04-04,ten,0,eur,
ORD103467,edf,EU,Solar Panel,2023-07-23,,999.99,eur,Pending
ORD107203,VINCI ,apac,Concrete Mix,2023-06-10,20,250.0,EUR,PENDING
ORD104692,EDF,Europe,solar panel,32/13/2023,50,999.99,EUR,Pending
ORD101109,Sanofi,,Wind Turbine,2024-06-14,,999.99,usd,delivered
ORD105963,VINCI ,EUROPE,solar panel,2023-03-31,50,100.5,USD,Pending
ORD105267,Air Liquide,NA,solar panel,2024-01-17,50,,eur,PENDING
ORD101038,edf,APAC,Wind Turbine,32/13/2023,20,unknown,USD,Delivered
ORD101194,Vinci,Europe,Gas Valve,2024-06-07,10,0,USD,Delivered
ORD103060,VINCI ,EUROPE,Solar Panel,2024-04-15,ten,250.0,USD,delivered
ORD103781,Sanofi,APAC,Wind Turbine,2023-12-04,50,250.0,,Cancelled
ORD108464,,NA,Solar Panel,2023-07-04,-5,unknown,,Pending
ORD104474,Vinci,EU,Gas Valve,2024-04-22,20,-20,EUR,Pending
ORD109154,,Europe,Solar Panel,32/13/2023,50,unknown,eur,
ORD102691,sanofi,,Solar Panel,2024-10-08,,-20,eur,Pending
ORD100934,edf,North America,Medical Kit,2024-01-19,ten,unknown,usd,Pending
ORD107300,Sanofi,EU,Wind Turbine,2024-03-27,100,,,Cancelled
ORD102109,Air Liquide,,Medical Kit,2024-02-12,,0,,PENDING
ORD105403,EDF,EU,Wind Turbine,2024-07-11,10,-20,USD,
ORD106723,edf,NA,Gas Valve,32/13/2023,50,,USD,Delivered
ORD100394,Bouygues,apac,Wind Turbine,2024-11-07,20,,USD,delivered
ORD108693,Bouygues,apac,Gas Valve,32/13/2023,,-20,USD,Delivered
ORD107828,Vinci,NA,solar panel,2024-10-01,-5,,,Pending
ORD109350,EDF,NA,Solar Panel,2024-04-22,,,eur,delivered
ORD106568,VINCI ,EU,Medical Kit,32/13/2023,20,0,EUR,Cancelled
ORD107791,,APAC,Concrete Mix,32/13/2023,ten,-20,usd,delivered
ORD104638,Air Liquide,apac,Gas Valve,2023-01-17,100,100.5,EUR,Cancelled
ORD101297,Total Energies,apac,Concrete Mix,2023-10-25,,,EUR,PENDING
ORD105254,,Europe,Medical Kit,2023-01-08,-5,100.5,,Delivered
ORD101162,edf,EU,Solar Panel,2023-08-30,-5,0,eur,
ORD104419,sanofi,APAC,solar panel,2024-05-04,-5,999.99,usd,Delivered
ORD101671,,apac,Concrete Mix,2023-04-26,50,100.5,,Pending
ORD109024,Bouygues,EUROPE,solar panel,2023-10-13,10,100.5,USD,Delivered
ORD102922,Vinci,APAC,Gas Valve,2023-05-16,50,-20,EUR,PENDING
ORD101527,sanofi,NA,Solar Panel,2023-10-14,100,100.5,eur,Cancelled
ORD104514,Total Energies,,Concrete Mix,2024-04-03,100,-20,EUR,PENDING
ORD103524,,APAC,Gas Valve,2024-02-25,50,999.99,usd,PENDING
ORD108001,Total Energies,North America,Concrete Mix,2024-05-18,ten,100.5,eur,PENDING
ORD103059,edf,EU,Medical Kit,2023-09-23,ten,,usd,Delivered
ORD100058,Sanofi,apac,Medical Kit,2023-06-29,-5,-20,EUR,Pending
ORD108689,sanofi,Europe,Solar Panel,2024-04-23,,,eur,Pending
ORD105905,Sanofi,NA,solar panel,2023-09-19,-5,250.0,EUR,
ORD108859,edf,North America,Medical Kit,2023-03-03,,,USD,Pending
ORD104708,EDF,APAC,Solar Panel,2023-05-26,10,0,usd,delivered
ORD108186,Sanofi,North America,Solar Panel,2023-09-18,-5,-20,,
ORD106252,Total Energies,apac,Gas Valve,32/13/2023,20,unknown,eur,delivered
ORD108383,edf,,Medical Kit,2023-07-02,ten,100.5,EUR,delivered
ORD103459,EDF,,Concrete Mix,32/13/2023,100,250.0,,PENDING
ORD106650,edf,EU,Concrete Mix,2023-04-24,50,999.99,eur,Pending
ORD107807,EDF,APAC,Gas Valve,2024-01-13,100,,USD,Cancelled
ORD104657,,,solar panel,2024-05-27,20,100.5,USD,
ORD102303,Sanofi,,solar panel,2023-06-30,50,999.99,usd,Cancelled
ORD103290,VINCI ,EUROPE,Gas Valve,2023-12-19,-5,250.0,eur,Delivered
ORD100676,sanofi,apac,Gas Valve,2024-09-22,-5,999.99,,Pending
ORD107802,Vinci,Europe,Concrete Mix,2023-12-07,-5,-20,,PENDING
ORD104291,,Europe,solar panel,2023-07-14,50,250.0,usd,
ORD105527,Bouygues,North America,Concrete Mix,2024-03-28,10,0,EUR,Pending
ORD101937,VINCI ,North America,Medical Kit,2023-08-12,10,unknown,usd,
ORD109691,Bouygues,Europe,Solar Panel,2023-10-30,ten,100.5,eur,Delivered
ORD107525,Bouygues,NA,Medical Kit,2023-01-19,100,-20,usd,Cancelled
ORD107091,EDF,EU,Gas Valve,2024-11-20,-5,-20,eur,delivered
ORD102709,EDF,NA,Gas Valve,2023-05-08,20,0,eur,Cancelled
ORD108547,Air Liquide,North America,Gas Valve,2024-08-04,ten,250.0,,Delivered
ORD105980,VINCI ,,solar panel,2023-11-29,50,unknown,USD,
ORD106647,edf,EU,Gas Valve,2023-12-06,ten,100.5,EUR,Delivered
ORD103698,Vinci,EU,Concrete Mix,2023-07-25,,999.99,USD,Delivered
ORD105467,Sanofi,,Wind Turbine,2023-07-03,,999.99,usd,delivered
ORD100866,Bouygues,EUROPE,Wind Turbine,32/13/2023,,,usd,
ORD103428,Air Liquide,EU,Gas Valve,2023-09-16,ten,250.0,EUR,delivered
ORD108524,Bouygues,APAC,Medical Kit,2023-10-08,10,250.0,eur,delivered
ORD104747,sanofi,APAC,Concrete Mix,2024-06-07,ten,-20,EUR,Pending
ORD108339,Sanofi,EUROPE,solar panel,32/13/2023,,,,Pending
ORD105003,sanofi,Europe,Wind Turbine,32/13/2023,-5,999.99,EUR,
ORD101817,Sanofi,Europe,Gas Valve,2024-02-19,20,250.0,,
ORD105516,VINCI ,APAC,Solar Panel,2024-04-07,,-20,EUR,Pending
ORD102908,edf,APAC,Wind Turbine,2024-10-30,,0,EUR,delivered
ORD108898,,NA,Concrete Mix,2024-03-27,50,100.5,eur,
ORD101965,Vinci,Europe,Gas Valve,2023-11-19,50,-20,eur,Cancelled
ORD105728,Air Liquide,APAC,Wind Turbine,2023-09-25,10,-20,,delivered
ORD109894,Vinci,EU,Medical Kit,2023-03-22,-5,999.99,EUR,
ORD102638,VINCI ,,Wind Turbine,32/13/2023,,,EUR,Delivered
ORD108653,Total Energies,Europe,Medical Kit,2023-07-17,20,250.0,eur,
ORD104684,VINCI ,North America,Medical Kit,2023-12-11,20,0,,PENDING
ORD101210,edf,apac,Solar Panel,2023-05-09,,unknown,EUR,Cancelled
ORD105641,Total Energies,NA,solar panel,2023-07-28,50,unknown,USD,Delivered
ORD107927,,EU,Concrete Mix,2024-07-02,20,999.99,usd,PENDING
ORD101726,Sanofi,North America,Concrete Mix,32/13/2023,20,999.99,EUR,Delivered
ORD108345,EDF,,Medical Kit,2024-03-09,-5,unknown,usd,Delivered
ORD103936,VINCI ,EUROPE,Medical Kit,2023-04-13,,250.0,,delivered
ORD106438,Sanofi,Europe,Solar Panel,2024-01-07,-5,unknown,,PENDING
ORD106853,,,Gas Valve,32/13/2023,ten,100.5,EUR,Pending
ORD108143,,Europe,solar panel,2024-08-12,-5,0,,Cancelled
ORD104952,Total Energies,North America,Medical Kit,2023-10-04,100,-20,usd,delivered
ORD107176,VINCI ,Europe,Wind Turbine,2023-07-29,-5,999.99,eur,Pending
ORD103460,Bouygues,Europe,solar panel,2024-02-20,,250.0,USD,delivered
ORD108933,edf,Europe,solar panel,2023-07-11,10,250.0,EUR,Pending
ORD100617,sanofi,APAC,Wind Turbine,2023-09-04,20,unknown,usd,delivered
ORD106077,,APAC,Solar Panel,2023-12-01,20,100.5,,Delivered
ORD106378,VINCI ,North America,Concrete Mix,2024-07-06,-5,250.0,EUR,Pending
ORD107724,edf,APAC,Solar Panel,2024-04-04,50,100.5,usd,Cancelled
ORD103305,VINCI ,,Concrete Mix,2023-03-11,-5,999.99,eur,PENDING
ORD100766,Sanofi,EUROPE,Gas Valve,2023-01-29,100,0,,Delivered
ORD106501,sanofi,APAC,Solar Panel,2024-11-27,50,-20,eur,Cancelled
ORD109980,EDF,,Wind Turbine,2023-08-15,-5,unknown,eur,Cancelled
ORD105501,,,Medical Kit,2023-12-13,-5,unknown,USD,Cancelled
ORD102072,Total Energies,North America,Wind Turbine,2023-10-26,20,,EUR,Pending
ORD101144,Total Energies,EU,Concrete Mix,32/13/2023,50,unknown,EUR,PENDING
ORD102310,EDF,apac,Concrete Mix,2023-03-06,50,-20,EUR,delivered
ORD104505,Vinci,apac,Solar Panel,2023-09-07,-5,-20,eur,PENDING
ORD100462,,APAC,solar panel,32/13/2023,100,999.99,,
ORD105595,Air Liquide,EU,Solar Panel,2024-05-29,-5,999.99,USD,Cancelled
ORD106481,Bouygues,,Solar Panel,32/13/2023,10,0,usd,Delivered
ORD108670,Total Energies,EU,Gas Valve,2023-05-01,10,,usd,
ORD106930,EDF,apac,Medical Kit,2023-11-25,-5,100.5,eur,delivered
ORD104395,Sanofi,North America,solar panel,2024-01-15,20,999.99,EUR,delivered
ORD106315,Vinci,NA,solar panel,2024-05-02,100,,,
ORD107047,EDF,EU,solar panel,2024-08-10,20,-20,usd,PENDING
ORD103544,,apac,Concrete Mix,2023-06-23,50,999.99,usd,PENDING
ORD109076,Air Liquide,EUROPE,Medical Kit,2024-11-02,-5,250.0,eur,Pending
ORD106103,Sanofi,NA,Concrete Mix,2024-09-29,100,100.5,,PENDING
ORD107371,Vinci,EUROPE,Wind Turbine,2023-12-10,50,999.99,,Pending
ORD100828,sanofi,,Concrete Mix,2024-03-09,100,unknown,EUR,Pending
ORD106756,Bouygues,North America,Solar Panel,32/13/2023,100,-20,usd,Pending
ORD104189,Vinci,Europe,solar panel,32/13/2023,20,unknown,EUR,
ORD101672,VINCI ,APAC,Medical Kit,2023-04-29,ten,unknown,usd,delivered
ORD102692,edf,Europe,Medical Kit,2024-08-22,100,100.5,eur,
ORD101688,Vinci,NA,Solar Panel,2024-08-13,10,999.99,EUR,Cancelled
ORD102848,,EU,Wind Turbine,2023-07-03,,100.5,eur,Cancelled
ORD105981,VINCI ,Europe,Concrete Mix,2024-03-01,ten,unknown,,PENDING
ORD104829,Bouygues,North America,Solar Panel,2023-08-23,-5,999.99,USD,
ORD104880,Bouygues,NA,Concrete Mix,2023-08-03,ten,-20,usd,Delivered
ORD108744,EDF,EUROPE,Gas Valve,2024-08-20,10,-20,eur,
ORD106897,,apac,solar panel,2024-07-27,-5,250.0,usd,PENDING
ORD108746,edf,APAC,Solar Panel,2024-09-18,,0,usd,PENDING
ORD108191,edf,apac,Concrete Mix,32/13/2023,100,100.5,eur,Delivered
ORD101713,Air Liquide,North America,solar panel,2024-04-11,,unknown,usd,PENDING
ORD100020,Bouygues,APAC,solar panel,2023-02-27,10,-20,EUR,delivered
ORD106779,Vinci,APAC,Gas Valve,2024-10-29,100,999.99,usd,Cancelled
ORD109235,Air Liquide,EUROPE,Gas Valve,2023-07-10,,,eur,delivered
ORD107845,Bouygues,EUROPE,Medical Kit,2024-01-09,20,999.99,USD,delivered
ORD104848,,,Wind Turbine,2023-01-27,,250.0,USD,
ORD101964,Total Energies,EUROPE,Solar Panel,2024-11-30,10,-20,eur,
ORD106159,Total Energies,North America,Solar Panel,2024-07-16,20,unknown,EUR,Cancelled
ORD107355,,EU,Concrete Mix,2023-01-01,50,250.0,eur,Cancelled
ORD101295,edf,,Gas Valve,2024-10-15,50,100.5,eur,PENDING
ORD104522,Sanofi,apac,Solar Panel,2024-09-13,-5,-20,EUR,PENDING
ORD100591,edf,APAC,Medical Kit,2023-10-11,100,999.99,USD,Cancelled
ORD101406,Bouygues,Europe,Gas Valve,2023-06-09,,0,,Cancelled
ORD100221,Vinci,Europe,Wind Turbine,2024-10-08,-5,999.99,usd,delivered
ORD108385,sanofi,,Wind Turbine,2023-06-29,10,999.99,,Delivered
ORD105851,EDF,apac,Gas Valve,32/13/2023,100,100.5,usd,Pending
ORD107558,EDF,EUROPE,Gas Valve,2023-04-18,-5,100.5,eur,
ORD109028,Bouygues,Europe,Gas Valve,2024-04-12,20,0,eur,Cancelled
ORD100858,edf,North America,Wind Turbine,2023-03-25,ten,999.99,USD,Cancelled
ORD102030,,EU,Wind Turbine,2024-09-12,,,usd,Cancelled
ORD106461,Sanofi,Europe,Gas Valve,32/13/2023,100,0,usd,delivered
ORD104844,sanofi,,Wind Turbine,2023-12-18,-5,0,EUR,Cancelled
ORD100841,Total Energies,Europe,Concrete Mix,2024-05-06,ten,0,USD,
ORD101731,VINCI ,NA,Wind Turbine,2023-06-25,100,999.99,usd,PENDING
ORD109432,VINCI ,EUROPE,Wind Turbine,2024-07-08,100,100.5,USD,
ORD102516,EDF,apac,Solar Panel,2024-05-29,-5,-20,usd,PENDING
ORD108970,Vinci,Europe,Solar Panel,2024-11-21,10,100.5,usd,
ORD107562,Vinci,EUROPE,Medical Kit,2023-05-27,20,999.99,eur,PENDING
ORD101655,Bouygues,EU,Medical Kit,2023-12-18,20,-20,USD,
ORD100994,Sanofi,North America,Concrete Mix,2024-09-28,20,250.0,USD,PENDING
ORD105399,Sanofi,EU,solar panel,32/13/2023,10,999.99,eur,Cancelled
ORD100730,Sanofi,Europe,Concrete Mix,2024-08-20,-5,0,usd,PENDING
ORD101554,sanofi,Europe,Gas Valve,2023-12-04,100,100.5,usd,delivered
ORD109985,Sanofi,APAC,Concrete Mix,2024-10-27,ten,0,eur,Pending
ORD108875,Sanofi,NA,solar panel,2023-05-10,ten,unknown,usd,Pending
ORD109484,Total Energies,Europe,Gas Valve,2023-10-15,ten,0,usd,
ORD106349,Vinci,Europe,Medical Kit,2023-05-29,50,0,eur,delivered
ORD106067,VINCI ,NA,Wind Turbine,2023-03-22,,,USD,
ORD103006,EDF,Europe,Medical Kit,2024-09-05,,0,eur,Cancelled
ORD101766,VINCI ,,Solar Panel,2024-06-25,100,999.99,EUR,Pending
ORD104328,VINCI ,NA,solar panel,2024-01-06,20,0,eur,Pending
ORD105332,Air Liquide,NA,Concrete Mix,2023-03-31,10,unknown,usd,PENDING
ORD103047,sanofi,EU,Wind Turbine,2023-04-25,10,250.0,USD,PENDING
ORD106153,edf,EUROPE,Medical Kit,2024-07-01,50,250.0,EUR,PENDING
ORD100465,sanofi,apac,Concrete Mix,2024-07-23,20,-20,USD,Delivered
ORD104329,sanofi,APAC,Gas Valve,2024-02-11,ten,999.99,usd,delivered
ORD107034,Air Liquide,EU,Medical Kit,32/13/2023,50,999.99,eur,Pending
ORD108256,Vinci,EU,Gas Valve,2023-11-03,100,,usd,delivered
ORD104415,Air Liquide,Europe,Gas Valve,2024-01-26,100,100.5,usd,delivered
ORD104722,Vinci,EU,solar panel,2024-08-30,10,0,usd,Pending
ORD100157,Total Energies,EU,Gas Valve,32/13/2023,20,999.99,eur,PENDING
ORD105957,EDF,EUROPE,Gas Valve,2024-03-09,10,250.0,eur,Cancelled
ORD108870,Vinci,NA,Concrete Mix,2024-07-23,50,0,EUR,delivered
ORD103404,edf,Europe,solar panel,2023-11-03,20,-20,EUR,Cancelled
ORD100185,edf,EU,solar panel,2024-01-19,-5,-20,eur,Cancelled
ORD101002,sanofi,EUROPE,Solar Panel,2023-03-20,20,250.0,,Pending
ORD103143,VINCI ,North America,solar panel,2024-11-20,20,,,Delivered
ORD106553,Total Energies,EU,Wind Turbine,2023-01-11,10,-20,usd,delivered
ORD100400,EDF,NA,Solar Panel,2023-12-25,20,-20,eur,Cancelled
ORD108864,,North America,Gas Valve,2024-02-29,10,-20,USD,delivered
ORD102855,EDF,Europe,Concrete Mix,2024-09-18,100,999.99,eur,Delivered
ORD106255,VINCI ,Europe,Solar Panel,2024-06-30,ten,,USD,Cancelled
ORD105824,VINCI ,EU,Solar Panel,2024-07-31,10,-20,USD,Delivered
ORD103382,Bouygues,EU,Medical Kit,2023-11-14,10,250.0,USD,Pending
ORD107635,EDF,EUROPE,Gas Valve,2023-01-05,100,100.5,USD,Delivered
ORD105155,Vinci,North America,Concrete Mix,2023-11-09,100,-20,EUR,
ORD103383,,NA,Medical Kit,2024-05-23,50,0,usd,Delivered
ORD104029,Sanofi,EU,Wind Turbine,2023-03-25,-5,-20,USD,delivered
ORD102249,Bouygues,NA,Concrete Mix,2023-09-11,ten,-20,EUR,delivered
ORD106651,sanofi,EU,Solar Panel,2024-01-30,50,,USD,Delivered
ORD101250,VINCI ,EUROPE,Concrete Mix,2024-03-18,10,0,,delivered
ORD102213,edf,North America,Solar Panel,2023-04-22,20,0,USD,Cancelled
ORD105417,Total Energies,apac,Gas Valve,2024-05-28,-5,-20,EUR,Cancelled
ORD100059,Vinci,North America,Wind Turbine,2024-07-29,50,100.5,USD,PENDING
ORD109895,,EUROPE,Wind Turbine,2023-07-19,20,-20,eur,delivered
ORD101113,,EUROPE,Wind Turbine,32/13/2023,50,,,Delivered
ORD103297,VINCI ,EU,Wind Turbine,2024-03-03,-5,100.5,EUR,Cancelled
ORD103095,Total Energies,Europe,Wind Turbine,2024-09-04,-5,,USD,Delivered
ORD109094,Total Energies,apac,solar panel,32/13/2023,-5,999.99,EUR,PENDING
ORD101328,,EU,Solar Panel,2023-08-03,,-20,,Delivered
ORD104649,Sanofi,NA,Solar Panel,2024-11-04,100,unknown,,Pending
ORD106954,EDF,apac,Wind Turbine,2023-07-30,50,unknown,EUR,Pending
ORD106690,EDF,EU,Medical Kit,2024-08-21,,0,,delivered
ORD109594,Total Energies,EU,Solar Panel,2023-04-04,50,-20,EUR,Cancelled
ORD104304,edf,apac,Gas Valve,2023-07-21,100,-20,eur,
ORD107770,,Europe,Concrete Mix,2023-01-19,ten,0,eur,Pending
ORD105698,VINCI ,EUROPE,Solar Panel,2023-11-13,50,250.0,EUR,Cancelled
ORD107868,Sanofi,EUROPE,Gas Valve,2023-04-03,20,250.0,EUR,PENDING
ORD103014,sanofi,apac,Concrete Mix,2023-10-06,20,100.5,USD,Delivered
ORD101550,Air Liquide,,solar panel,2023-06-05,100,250.0,eur,Delivered
ORD101009,Air Liquide,,Wind Turbine,2024-03-13,50,0,,
